paper_id,claim_id,claim_text,claim_location,claim_prominence,method_used,method_rung,claim_rung,gap_score,confidence,hedge_flag,reasoning
2301.05217,2301.05217-01,We fully reverse engineer the algorithm learned by these networks,abstract,3,"Mechanistic interpretability via weight/activation analysis (Fourier/DFT structure, approximations) plus ablations in Fourier space",2,3,1,5,0,"The paper supports its main story with (i) observational analyses of weights/activations in a Fourier basis (R1) and (ii) explicit interventions/ablations on frequencies and components showing large performance changes (R2). The claim text—“fully reverse engineer the algorithm learned by these networks”—is a strong completeness/mechanistic attribution (“the algorithm”, “fully reverse engineer”), which is rung-3 per the codebook (mechanistic/unique/completeness framing), not merely causal effect. No explicit hedge is present. Thus method evidence is at best interventional (R2), while the claim is mechanistic/completeness (R3), implying a +1 overclaim gap."
2301.05217,2301.05217-02,uses discrete Fourier transforms and trigonometric identities to convert addition to rotation,abstract,3,Activation/weight analysis with Fourier transforms (DFT) + ablations in Fourier space (frequency ablation) used to confirm interpretation,2,3,1,5,0,"The claim attributes a specific internal algorithm/function to the network—""uses discrete Fourier transforms and trigonometric identities to convert addition to rotation""—which is a mechanistic/functional description (R3: 'uses X to do Y', 'algorithm learned'). The paper supports this with both observational analyses (Fourier structure in weights/activations) and interventional evidence via ablations in Fourier space showing performance drops when key frequencies are removed, which is R2. Since the strongest directly supporting method includes ablation, method_rung=2 while the claim remains R3. No explicit hedging in the quoted claim."
2301.05217,2301.05217-03,grokking arises from the gradual amplification of structured mechanisms encoded in the weights,abstract,3,Activation/weight analysis (Fourier structure in weights/activations; periodicity; rank/Fourier decomposition) plus ablations in Fourier space (frequency ablation / restricted-excluded loss interventions),2,3,1,4,0,"The paper supports its grokking-dynamics story using (i) observational analyses of weights/activations in a Fourier basis (R1) and crucially (ii) interventional ablations in Fourier space showing performance changes when key frequencies are removed/kept (R2). The claim itself—""grokking arises from the gradual amplification of structured mechanisms encoded in the weights""—attributes a mechanistic explanation of what grokking *is* (arises from amplification of mechanisms) and uses mechanistic language (""mechanisms"", ""encoded in the weights"") rather than just causal effect under a specific intervention, so it is R3. No explicit hedge words (e.g., may/suggests) appear in the quoted claim, so hedge_flag=0. Confidence is high but not maximal because the paper has substantial evidence, yet the specific phrasing ""arises from"" + ""mechanisms encoded"" goes beyond the strict scope of the ablation evidence (which is causal but not a uniqueness/complete-mechanism proof)."
2409.04478,2409.04478-01,SAEs struggle to reach the neuron baseline,abstract,3,Interchange interventions (feature patching via DBM-selected SAE features) evaluated on RAVEL; neurons as baseline,2,1,0,5,0,"The evidence comes from interchange interventions/patching on selected features, which is an interventional (R2) method. However, the claim itself is a comparative performance statement (“struggle to reach the neuron baseline”) about evaluation outcomes, not a causal/mechanistic attribution about internals. It does not assert that any component mediates/controls/encodes; it just reports that SAE-based feature spaces underperform a neuron baseline. Thus the claim is rung 1 (empirical association/performance comparison) despite being supported by an R2 method. No explicit hedging language is present."
2409.04478,2409.04478-02,sets of SAE features that separately mediate knowledge of which country a city is in,abstract,3,Interchange interventions (features fixed to values from a source prompt; RAVEL evaluation with DBM-selected SAE features),2,2,0,4,0,"The supporting evidence described in the abstract/methods is interchange intervention/patching-style manipulation of selected SAE features, which is an interventional method establishing causal effects under intervention (R2). The claim uses the verb “mediate,” which in this codebook corresponds to a causal/mediational claim about changing those features affecting the model’s expressed knowledge (R2), not a full mechanistic attribution/uniqueness claim (R3) and not mere decodability (R1). No explicit hedge terms (e.g., may/suggests) appear in the quoted claim."
2601.11516,2601.11516-01,activation probes may be a promising misuse mitigation technique,abstract,3,Activation probing / linear probing on frozen activations (observational probe training and evaluation; no intervention on the base model),1,1,0,4,1,"The quoted claim is a high-level empirical takeaway about probe utility: that activation probes are ""promising"" as a misuse mitigation. In this paper, probes are trained on hidden states and evaluated by predictive performance under distribution shifts; this is observational with respect to model internals (no causal intervention like ablation/patching/steering on the base model), so method_rung=1. The claim itself is not mechanistic (no ""encodes/represents/computes""), and it does not assert a causal effect of intervening on internals; it’s an associational/utility claim about performance, explicitly hedged by ""may,"" so claim_rung=1 with hedge_flag=1. Minor ambiguity: one could read “mitigation technique” as causal in deployment, but the paper’s evidence for “promising” is still correlational performance evaluation rather than causal internal claims."
2601.11516,2601.11516-02,probes fail to generalize under important production distribution shifts,abstract,3,"Activation probing / probe performance evaluation under distribution shift (train on short-context, test on long-context/multi-turn/adaptive red teaming); observational evaluation without intervening on model internals",1,1,0,5,0,"The claim is about empirical generalization performance of activation probes across production distribution shifts (e.g., short-context→long-context). The supporting method is standard probe training/evaluation and comparing error rates across datasets/splits, which is observational/associational (R1) rather than an intervention on the base model’s internals. The claim itself is not mechanistic or causal about internals; it asserts a performance failure (“fail to generalize”) under distribution shift, which is an empirical association about probe behavior, so claim_rung=1. No explicit hedge words (may/suggests) appear."
2304.14997,2304.14997-01,reverse-engineered nontrivial behaviors of transformer models,abstract,3,Unspecified / narrative reference to prior work (no concrete method tied to this claim in the quoted fragment),1,3,2,4,0,"The phrase ""reverse-engineered nontrivial behaviors"" is a mechanistic/completeness claim: it asserts that prior works have recovered the underlying algorithmic explanation for behaviors, not merely correlated components with behavior. In the codebook, ""reverse-engineering"" and similar language is a common R2→R3 overclaim marker, and here it is directly a R3-style mechanistic attribution. The quoted fragment does not specify any empirical method used to support the claim (it’s a high-level abstract framing about the literature), so the most appropriate method rung is effectively observational/unspecified (R1) rather than interventional (R2) or counterfactual (R3). No explicit hedge terms (e.g., may/suggests) appear."
2304.14997,2304.14997-02,ACDC algorithm rediscovered 5/5 of the component types in a circuit,abstract,3,Activation patching / causal tracing style interventions used by ACDC to prune edges and evaluate recovery against prior circuits (ROC/AUC comparison to previous mechanistic interpretability results),2,1,0,4,0,"The supporting method is interventional: ACDC runs many activation patching (interchange/zero) experiments and measures effects on metrics, so method_rung=2. The claim itself—“rediscovered 5/5 of the component types in a circuit”—is an empirical recovery/overlap statement about matching previously identified component categories, not a causal/mechanistic functional attribution (no ‘computes/implements/uses’ language). Thus it is best coded as an observational performance/association claim about agreement with a reference circuit (claim_rung=1). No explicit hedge is present."
2304.14997,2304.14997-03,researchers can understand the functionality of each component,abstract,3,Activation patching / extensive iterative patching experiments (incl. interchange interventions) to identify involved units and connections; plus qualitative interpretation of roles,2,3,1,4,0,"The claim says researchers ""can understand the functionality of each component,"" which is a functional/mechanistic attribution about what components do (functionality), matching claim rung 3 per codebook (functional verbs/attribution). The paper’s described evidential basis in the abstract is activation patching to find involved units and then varying datasets/metrics/units—an interventional approach establishing causal effects of components under interventions, i.e., method rung 2. It does not establish uniqueness/complete mechanistic proof for each component, so the method does not reach rung 3. No explicit hedge (e.g., may/suggests) appears."
2304.14997,2304.14997-04,finding the connections between abstract neural network units that form a circuit,abstract,3,Activation patching / recursive activation patching (ACDC; interchange interventions / corrupted activations) used to identify important edges between abstract units,2,1,0,4,0,"The quoted abstract phrase describes the paper’s automated step as *finding connections* (edges) between abstract units that *form a circuit*. This is primarily a circuit/edge identification claim (which edges are included), not a functional/mechanistic attribution about what the circuit computes or how the model uses it. Thus the claim is best treated as an empirical recovery/selection statement (R1: associational/identification) rather than a causal or mechanistic claim. The supporting method is activation patching / interchange interventions (an intervention on activations to test edge importance), which is R2. Minor ambiguity: the phrase “form a circuit” could be read as implying a mechanistic subgraph, but without functional verbs (compute/implement/underlies) it stays closer to ‘we can identify the subgraph structure’ (R1)."
2407.14008,2407.14008-01,partially reverse-engineer the circuit responsible for the Indirect Object Identification task,abstract,3,"Circuit-based mechanistic interpretability using resample/zero ablation, activation/edge patching (EAP/positional EAP), and ACDC-style automated circuit discovery on Mamba IOI",2,3,1,4,1,"Method: the paper’s core evidence for the IOI circuit comes from interventions (resample ablation / activation patching, zero ablation, layer removal, EAP attribution patching, ACDC pruning), which are Rung 2 causal methods. Claim: “reverse-engineer the circuit responsible for” is a mechanistic/functional attribution (“the circuit” + “responsible for”) implying an underlying mechanism rather than just causal effect, so it is Rung 3 per codebook (definite-article circuit + responsibility language). Hedge: “partially” explicitly hedges completeness, so hedge_flag=1, but it remains a R3-style mechanistic claim supported by R2 methods (R2→R3 overclaim gap of +1)."
2407.14008,2407.14008-02,Layer 39 is a key bottleneck,abstract,3,Resample ablation / layer removal (zero-ablation) / token cross-talk removal via patching (interventional causal tracing-style interventions) used as evidence for layer-importance/bottleneck claims,2,3,1,4,0,"The claim text “Layer 39 is a key bottleneck” is a mechanistic/structural attribution about the model’s internal information flow (a ‘bottleneck’ role), which goes beyond a pure causal-effect statement like ‘intervening on layer 39 changes IOI performance’ and instead asserts a functional position in the computation (R3). The paper’s supporting evidence for this abstract claim is primarily interventional (resample ablation, zero/resample ablation, minimal cross-talk circuits, EAP/ACDC), which is method rung 2. No explicit hedge appears in the claim as stated. Minor ambiguity: ‘bottleneck’ could be read as a causal-importance summary (R2), but in interpretability context it typically implies a mechanistic information-routing role, so I code it as R3."
2407.14008,2407.14008-03,Convolutions in layer 39 shift names one position forward,abstract,3,Resample ablation / activation patching on individual conv slices in layer 39 (plus supporting non-causal cosine-sim visualization),2,3,1,4,0,"The key evidence the paper cites for this statement is an intervention: resample ablation/patching on specific convolution ‘slices’ in layer 39 to distinguish whether shifting happens in layer 39 vs earlier layers (Section 4.2, Fig. 8). That is a Rung 2 interventional method. The claim text uses a functional/mechanistic verb (‘shift’) attributing a specific computation to a component (‘Convolutions in layer 39 shift names…’), which is a mechanistic/functional attribution rather than merely ‘affects’ or ‘is associated with’, so it is Claim Rung 3. No explicit hedge words appear in the claim as stated (even though the body contains some caution elsewhere), so hedge_flag=0."
2407.14008,2407.14008-04,The name entities are stored linearly in Layer 39's SSM,abstract,3,"Activation replacement/averaging intervention on Layer 39 SSM input (""Replace"" and ""Subtract and Add"" methods; akin to activation patching/steering) plus supporting resample ablation/patching evidence",2,3,1,4,0,"The paper supports the statement using interventions: they average Layer 39 SSM-input activations for names and then substitute (or subtract+add) these activations to overwrite the model’s output name >95% of the time (Section 4.3), and they also use resample ablation/patching around Layer 39 as bottleneck evidence. These are Rung-2 interventional methods (they change internal activations and measure output effects). The claim text, however, uses mechanistic/storage language—“entities are stored linearly”—which attributes a representational mechanism (storage + linear representation) rather than merely reporting a causal effect of an intervention, so it is Claim Rung 3 per the codebook’s ‘stores/encodes’ guidance. No explicit hedge appears in the quoted claim (even though nearby text sometimes says ‘suggest’/‘hypothesize’)."
2501.17148,2501.17148-01,prompting outperforms all existing methods followed by finetuning,abstract,3,Benchmark evaluation comparing prompting vs. representation-based steering methods and finetuning baselines using an LLM judge on AXBENCH (generation under interventions + judged scores/winrates),2,1,0,4,0,"The claim is an empirical performance comparison: prompting achieves higher steering scores than other evaluated methods, with finetuning next. This is not a claim about model internals/mechanism; it’s an outcome/utility ranking on the benchmark. The supporting method is an interventional evaluation (they intervene via prompting/finetuning/activation additions and measure downstream outputs with an LLM judge), which is R2. The claim itself is best treated as an observational comparative result (R1) rather than a causal/mechanistic statement about internals."
2501.17148,2501.17148-02,SAEs are not competitive,abstract,3,Benchmark evaluation experiments comparing steering/concept-detection methods on AXBENCH (LLM-judge scoring for steering; labeled synthetic data metrics like AUROC/F1 for concept detection),1,1,0,4,0,"The abstract claim “SAEs are not competitive” is an empirical performance comparison statement about outcomes on the benchmark, not a claim about internal mechanisms (no ‘encodes/represents/computes’ language). It is supported by observational evaluation metrics (AUROC/F1, judge scores, winrates) rather than a targeted causal intervention to establish a specific internal causal role; although some evaluated methods involve interventions (steering), the claim itself is about comparative benchmark performance, which fits R1 associational/empirical reporting. No explicit hedge terms appear in the quoted claim."
2501.17148,2501.17148-03,representation-based methods such as difference-in-means perform the best,abstract,3,Benchmark evaluation comparing multiple concept-detection methods (incl. DiffMean) using labeled synthetic data; observational scoring of concept detection via AUROC/F1 on held-out set (no intervention required for this claim),1,1,0,4,0,"The claim is an empirical performance comparison: “perform the best” refers to higher concept-detection metrics (AUROC/F1) on AXBENCH. This is an associational/observational claim about evaluation results, not a causal/mechanistic statement about internals. The supporting method is standard supervised evaluation on labeled data (R1). Minor ambiguity because the paper also studies steering (interventions), but this specific abstract clause is about concept detection performance, which is evaluated without intervening on the model."
2404.03646,2404.03646-01,specific components within middle layers show strong causal effects at the last token of the subject,abstract,3,Activation patching / causal tracing / interchange interventions (interventional localization via patching),2,2,0,5,0,"The claim asserts that intervening on specific internal components produces strong causal effects on factual recall at a particular token position (""show strong causal effects""), which is a causal/mediation statement rather than a mechanistic functional attribution. The supporting methods named in the abstract (causal tracing / interchange interventions, i.e., activation patching) are rung-2 interventional techniques, matching a rung-2 causal claim. No explicit hedge terms (e.g., may/suggests) appear in the quoted claim."
2404.03646,2404.03646-02,rank-one model editing methods can successfully insert facts at specific locations,abstract,3,Rank-one model editing (ROME-style weight edits) evaluated on COUNTERFACT with efficacy/generalization/specificity metrics,2,2,0,4,0,"The supporting evidence is an intervention on model parameters (rank-one weight update) and measuring downstream behavioral change, which is Method Rung 2. The claim says the method can 'successfully insert facts at specific locations'—i.e., that intervening at certain parameter locations produces the desired factual output change. This is a causal/sufficiency claim about the effect of an edit at a location, not a mechanistic attribution about how the model stores/represents facts, so Claim Rung 2. No explicit hedge terms (e.g., may/suggests) are present."
2404.03646,2404.03646-03,linearity of Mamba's representations of factual relations,body,1,Linearity of Relation Embedding (LRE) via first-order Taylor/Jacobian analysis (collect Jacobians; evaluate faithfulness of affine approximation),1,1,0,4,0,"The quoted phrase is a descriptive/associational claim about a property of internal representations (their degree of linearity), supported by observational analysis (Jacobian/Taylor approximation and faithfulness metrics) without intervening on the model’s internals to change behavior. It does not attribute a specific mechanism (‘the model uses/encodes’) or causal role; it’s closer to ‘we examine/measure linearity’ than a mechanistic claim."
2505.14685,2505.14685-01,LM binds each character-object-state triple together by co-locating their reference information,abstract,3,Interchange interventions / activation patching (causal mediation analysis; causal abstraction with targeted interchange interventions on residual stream and localized subspaces via DCM/SVD),2,3,1,4,0,"The paper’s core evidence for this abstract claim comes from interventional methods: interchange interventions/activation patching on residual stream vectors and on learned subspaces (IIA-based causal abstraction), which are Rung 2. The claim itself uses mechanistic functional language—“binds … triple together” and specifies an internal implementation detail (“by co-locating their reference information”)—which attributes a particular computation/representation strategy to the LM, matching Claim Rung 3 (mechanistic narrative), not merely that information is decodable or that interventions change outputs. No explicit hedge appears in the quoted claim text. Confidence is high but not maximal because ‘co-locating’ could be read as a descriptive localization result; however in abstract framing it functions as a mechanistic explanation of binding."
2505.14685,2505.14685-02,lookback mechanism which enables the LM to recall important information,abstract,3,Interchange interventions / activation patching framed as causal mediation analysis and causal abstraction (IIA),2,2,0,4,0,"The paper’s core supporting evidence for “lookback” comes from interventional methods (interchange interventions / activation patching on residual stream and subspaces, evaluated with IIA), which are Rung 2. The claim text says the mechanism “enables the LM to recall important information,” which is a causal/sufficiency-style statement about an internal mechanism affecting behavior (recall), but it does not explicitly assert a full mechanistic computation/unique algorithm in this snippet. Thus claim_rung=2 (causal effect of a mechanism). No explicit hedge words (e.g., may/suggest) appear in the quoted claim, so hedge_flag=0."
2505.14685,2505.14685-03,the binding lookback retrieves the correct state OI,abstract,3,"Interchange interventions / activation patching (causal mediation / causal abstraction with IIA) on residual stream and localized subspaces to test hypothesized variables (OIs, pointers/addresses/payloads)",2,3,1,4,0,"Method: The paper supports the binding-lookback story using interchange interventions (activation patching) and causal abstraction alignment measured by IIA, which is rung 2 interventional evidence. Claim: “the binding lookback retrieves the correct state OI” is a functional/mechanistic attribution (retrieves; describes what the mechanism does), not merely that intervening changes outputs, so it is rung 3. It is stated in the abstract without hedging. Slight ambiguity because it could be read as a summary of an intervention result (R2), but the phrasing attributes an internal computation (‘binding lookback’ as a mechanism) performing retrieval, which defaults to R3 per codebook."
2505.14685,2505.14685-04,reverse-engineering ToM reasoning in LMs,abstract,3,Interchange interventions / activation patching (causal mediation analysis) and causal abstraction alignment via targeted interchange interventions; plus subspace localization via Desiderata-based Component Masking (DCM),2,3,1,4,0,"The paper’s core evidence comes from interventional causal methods (interchange interventions / activation patching; IIA-based causal mediation; causal abstraction tests), which are Rung 2 because they establish causal effects of intervening on internal activations but do not prove uniqueness/complete mechanism in the strong counterfactual/necessity sense required for Rung 3 methods. The claim phrase “reverse-engineering ToM reasoning in LMs” is a mechanistic/completeness framing: it implies uncovering the underlying algorithm/mechanism of ToM reasoning (a Rung 3-style mechanistic attribution, akin to ‘reverse-engineering the algorithm’ in the grokking calibration). There is no explicit hedge in the quoted fragment (the abstract elsewhere says ‘taking a step toward’, but that hedge is not present in this exact claim text), so hedge_flag=0."
2510.06182,2510.06182-01,LMs implement such retrieval via a positional mechanism,abstract,3,Interchange interventions / activation patching on paired original vs counterfactual inputs (TargetRebind; causal model evaluation via interchange interventions),2,3,1,4,0,"The claim text attributes a specific internal algorithm/functional mechanism—""implement such retrieval via a positional mechanism""—which is a mechanistic/functional attribution (R3) rather than merely stating an intervention effect (R2) or decodability (R1). The paper’s supporting evidence (as described) relies primarily on interchange interventions/patching and ablations to show causal influence of positional-index information on outputs, which are interventional methods (R2). No explicit uniqueness/necessity proof is implied by this sentence alone, but ""implement ... via"" still reads as a mechanism claim. Hence method_rung=2, claim_rung=3. Confidence slightly reduced because the sentence appears in a background/prior-work framing, but as written it is an unhedged mechanistic claim."
2510.06182,2510.06182-02,LMs supplement the positional mechanism with a lexical mechanism and a reflexive mechanism,abstract,3,Interchange interventions / counterfactual patching (activation patching on paired original vs counterfactual inputs; plus ablation/knockout supporting experiments),2,3,1,4,0,"Method: The paper’s core evidence for multiple mechanisms comes from interchange interventions that patch internal states between original and counterfactual runs and measure changes in next-token distributions—an interventional causal method (R2). Claim: “LMs supplement the positional mechanism with a lexical mechanism and a reflexive mechanism” attributes an internal functional decomposition/mechanistic story about what the model is doing (naming distinct mechanisms the model uses), not merely that interventions on certain variables affect outputs. This is a mechanistic/functional attribution (R3) rather than a pure causal-effect statement (R2). No explicit hedge (e.g., ‘may/suggests’) in the quoted sentence."
2510.06182,2510.06182-03,causal model combining all three mechanisms that estimates next token distributions with 95% agreement,body,1,Interchange interventions / counterfactual patching-style activation replacement to generate data and evaluate a causal model’s predicted next-token distribution (JSS≈0.95),2,2,0,4,0,"The supporting evidence described in the paper is interventional: they run paired original/counterfactual examples and perform interchange interventions (activation replacement) and then evaluate distributional agreement (e.g., JSS 0.95) between their causal model M and the LM. This is Rung 2 because it establishes causal effects under specific interventions and evaluates a causal abstraction’s predictive faithfulness, not a unique/complete mechanism. The claim itself is about predictive accuracy of a constructed causal model (“estimates next token distributions with 95% agreement”), which is an empirical performance/faithfulness claim rather than a mechanistic functional attribution like “the model uses/implements X” (R3). No explicit hedge terms appear in the quoted claim."
2510.06182,2510.06182-04,how LMs bind and retrieve entities in-context,abstract,3,Interchange interventions / counterfactual patching (activation patching on paired original vs. counterfactual inputs; plus ablations/attention knockout mentioned as supporting),2,3,1,3,0,"The quoted phrase is a high-level mechanistic framing (“how LMs bind and retrieve entities in-context”), which is a functional/mechanistic attribution about the internal process the model uses, so it maps to claim_rung=3. The paper’s primary evidence for these internal-process claims comes from interchange interventions / patching-style causal interventions on activations (R2). Although the paper uses the term “counterfactual patching,” it is still an interventional method establishing causal effects under interventions rather than uniqueness/complete counterfactual mechanism identification per the codebook’s R3 methods. The phrase itself contains no explicit hedge."
2411.16105,2411.16105-01,circuits within LLMs may be more flexible and general than previously recognized,abstract,3,Path patching / activation patching (circuit discovery and evaluation on prompt variants; plus mean-ablation circuit evaluation and attention-pattern comparisons),2,3,1,4,1,"The paper’s core empirical support comes from interventional circuit methods (path patching / causal effects; mean-ablation knockout evaluation), which are Rung 2. The claim that “circuits within LLMs may be more flexible and general than previously recognized” is a broad mechanistic/generalization assertion about what circuits are like (flexible/general), going beyond a specific causal effect under a particular intervention; this fits Rung 3 (mechanistic narrative about circuit properties). The wording is explicitly hedged (“may”), so hedge_flag=1. Confidence is high but not maximal because the claim is somewhat high-level/interpretive rather than a crisp mechanistic attribution to a specific component."
2411.16105,2411.16105-02,the circuit generalizes surprisingly well reusing all of its components and mechanisms,abstract,3,Path patching / activation patching (circuit discovery + overlap/faithfulness evaluation across prompt variants),2,3,1,4,0,"Method: The paper’s evidence for generalization/reuse comes from interventional circuit methods (path patching/mean ablation/causal effect measurements) and overlap comparisons, which are Rung 2 because they intervene on activations/paths to measure causal effects but do not establish uniqueness/complete mechanistic necessity. Claim: Saying the circuit ‘reuses all of its components and mechanisms’ attributes a mechanistic story about what the circuit is doing across variants (‘mechanisms’ reuse), which is a Rung 3 functional/mechanistic attribution rather than a purely causal-effect statement. ‘Surprisingly well’ is emphasis, not a hedge; no explicit modal language (may/suggests), so hedge_flag=0."
2411.16105,2411.16105-03,we discover a mechanism that explains this which we term S2 Hacking,abstract,3,Path patching / activation patching-style causal tracing (interventional circuit analysis; plus mean-ablation knockout evaluation),2,3,1,4,0,"Method: The paper’s evidence for S2 Hacking comes from interventional circuit methodology (path patching / direct causal effect measurements and circuit evaluation via mean-ablation knockouts), which is Rung 2 because it intervenes on activations/paths and measures output effects but does not establish uniqueness/complete counterfactual necessity. Claim: “discover a mechanism that explains this” is a mechanistic/functional attribution (they posit an internal mechanism responsible for the observed generalization behavior), which is Rung 3 per the codebook’s ‘mechanism/underlies/explains how the model does X’ markers. No explicit hedge (e.g., ‘may/suggests’) appears in the quoted text."
