paper_id,claim_id,claim_text,claim_location,claim_prominence,method_used,method_rung,claim_rung,gap_score,confidence,hedge_flag,reasoning
2301.05217,2301.05217-01,We fully reverse engineer the algorithm learned by these networks,abstract,3,"Ablation in Fourier space, weight analysis, and activation analysis",2,3,1,5,0,"The claim uses the phrase 'fully reverse engineer' and 'the algorithm', which are explicit Rung 3 linguistic markers indicating a complete mechanistic and unique functional attribution. The methods used (Fourier ablation) are interventional (Rung 2) but do not establish counterfactual uniqueness or necessity to the level required for a Rung 3 claim, creating a +1 gap."
2301.05217,2301.05217-02,uses discrete Fourier transforms and trigonometric identities to convert addition to rotation,abstract,3,Ablation in Fourier space and weight/activation analysis,2,3,1,5,0,"The claim uses functional/mechanistic verbs ('uses', 'convert') to describe a specific algorithm. While the paper provides interventional evidence (Rung 2) via Fourier ablations to show these components are necessary, the claim is framed as a complete mechanistic narrative of how the model performs the task (Rung 3). This matches the 'Grokking' calibration case in the codebook."
2301.05217,2301.05217-03,grokking arises from the gradual amplification of structured mechanisms encoded in the weights,abstract,3,Ablation in Fourier space and weight/activation analysis,2,3,1,5,0,The method is classified as Rung 2 because the authors use Fourier-space ablations to establish causal necessity of specific frequencies. The claim is classified as Rung 3 because it uses the term 'encoded' in a mechanistic sense (referring to the underlying structure of the algorithm) and describes the 'mechanism' as the source of the behavior. This matches the R2 to R3 overclaiming pattern identified in the calibration rationales for this specific paper.
2409.04478,2409.04478-01,SAEs struggle to reach the neuron baseline,abstract,3,Interchange intervention on SAE features and neurons,2,2,0,5,0,"The method used is interchange intervention (a form of activation patching), which is a Rung 2 interventional method. The claim 'struggle to reach the neuron baseline' refers to the comparative performance of these features in mediating the model's behavior during those interventions. This is a causal sufficiency claim (Rung 2) rather than a mechanistic or uniqueness claim (Rung 3)."
2409.04478,2409.04478-02,sets of SAE features that separately mediate knowledge of which country a city is in,abstract,3,Interchange intervention on SAE features using Differential Binary Masking (DBM),2,2,0,5,0,"The method uses interchange interventions (patching) to measure the effect of specific feature sets on model output, which is a Rung 2 interventional method. The claim uses the term 'mediate', which is the specific linguistic marker for Rung 2 causal claims according to the codebook. Therefore, the claim is perfectly calibrated to the method."
2601.11516,2601.11516-01,activation probes may be a promising misuse mitigation technique,abstract,3,Linear probing,1,1,0,5,1,The claim is associational/observational (R1) as it describes probes as a 'promising technique' for a task (mitigation) without asserting a specific internal mechanism or causal necessity. The method used in the prior work cited for this specific abstract claim is linear probing (R1). The claim is explicitly hedged with the word 'may'.
2601.11516,2601.11516-02,probes fail to generalize under important production distribution shifts,abstract,3,"Linear probing and novel probe architectures (MultiMax, Rolling Attention) evaluated on distribution shifts (long-context, multi-turn).",1,1,0,5,0,"The method used is observational (Rung 1) because it involves training and evaluating probes on frozen activations without intervening on the model's internal state to change behavior. The claim is associational (Rung 1) because 'fail to generalize' refers to the predictive performance/accuracy of the probes on new distributions, which is a statement about the limits of the associational evidence extracted by the probes."
2304.14997,2304.14997-01,reverse-engineered nontrivial behaviors of transformer models,abstract,3,activation patching,2,3,1,5,0,"The claim uses the term 'reverse-engineered', which is a Rung 3 linguistic marker indicating a complete mechanistic understanding of an algorithm. The method used to support this (and the paper's focus) is activation patching, which is an interventional method (Rung 2) that establishes causal sufficiency but not the unique mechanistic necessity required for Rung 3."
2304.14997,2304.14997-02,ACDC algorithm rediscovered 5/5 of the component types in a circuit,abstract,3,Automatic Circuit DisCovery (ACDC) / Activation Patching,2,1,0,5,0,"The method used (ACDC) is based on activation patching, which is a Rung 2 interventional method. The claim itself is purely associational/observational (Rung 1) because it simply states that the algorithm 'rediscovered' or identified the same components as previous work, without making a functional or causal claim about the components' roles in this specific sentence."
2304.14997,2304.14997-03,researchers can understand the functionality of each component,abstract,3,activation patching,2,3,1,5,0,"The claim uses the functional/mechanistic term 'understand the functionality', which corresponds to Rung 3 (Mechanistic/Counterfactual). The method described in the abstract context is activation patching, which is a Rung 2 (Interventional) method. This represents a +1 gap (overclaim) typical of mechanistic interpretability papers that use causal interventions to support functional narratives."
2304.14997,2304.14997-04,finding the connections between abstract neural network units that form a circuit,abstract,3,Activation patching (ACDC algorithm),2,3,1,5,0,"The method (ACDC) is based on activation patching, which is a Rung 2 interventional method. The claim uses the term 'circuit', which according to the codebook's decision tree for polysemous terms, is classified as Rung 3 (mechanistic/uniqueness claim) because it implies a functional subgraph responsible for a behavior."
2407.14008,2407.14008-01,partially reverse-engineer the circuit responsible for the Indirect Object Identification task,abstract,3,"Resample ablation, Edge Attribution Patching (EAP), and Automated Circuit Discovery (ACDC)",2,3,1,5,1,"The claim uses the term 'reverse-engineer' and 'the circuit responsible for', which are Rung 3 linguistic markers implying a functional/mechanistic narrative and a unique causal structure. The methods used (ablation and patching) are interventional (Rung 2) as they establish causal sufficiency but do not prove uniqueness or a complete counterfactual mechanism. The author includes the hedge 'partially', but per the codebook, the underlying claim remains Rung 3."
2407.14008,2407.14008-02,Layer 39 is a key bottleneck,abstract,3,"Zero and Resample ablation, Layer Removal, and minimal cross-talk subset computation",2,3,1,5,0,"The authors use interventional methods (Rung 2) such as resample ablation and layer removal to show that Layer 39 is necessary for the task. However, the claim that it is a 'key bottleneck' is a mechanistic/functional attribution (Rung 3) that implies a specific structural role in the model's internal algorithm. According to the codebook, functional descriptions of a component's role ('bottleneck', 'responsible for') are Rung 3, creating a +1 gap."
2407.14008,2407.14008-03,Convolutions in layer 39 shift names one position forward,abstract,3,Resample ablation on individual convolution slices,2,3,1,5,0,"The method used is resample ablation (interchange intervention) on specific convolution slices to test the effect on logit difference, which is a Rung 2 interventional method. The claim uses the functional verb 'shift', which describes a specific mechanistic operation/algorithm performed by the component, making it a Rung 3 claim. This follows the 'performs/computes' functional attribution rule in the codebook."
2407.14008,2407.14008-04,The name entities are stored linearly in Layer 39's SSM,abstract,3,Activation modification (Replace/Subtract and Add) and Cosine Similarity,2,3,1,5,0,"The claim uses the term 'stored' to describe how entities are represented in the SSM, which is a Rung 3 mechanistic/storage claim according to the codebook. The evidence provided in Section 4.3 involves 'Replace' and 'Subtract and Add' methods (interchange interventions/activation patching) which establish causal sufficiency (Rung 2), but do not prove the unique storage mechanism or counterfactual necessity required for Rung 3. This follows the 'ROME' calibration pattern where interventional evidence is used to support a 'storage' claim."
2501.17148,2501.17148-01,prompting outperforms all existing methods followed by finetuning,abstract,3,LLM-as-a-judge evaluation of steered outputs,2,2,0,5,0,"The method used is model steering (intervention-based) evaluated by an LLM judge on three axes (concept, instruct, fluency). This is a Rung 2 method because it measures the causal effect of interventions on model behavior. The claim 'outperforms' refers to the empirical performance on these Rung 2 metrics (causal efficacy) rather than a mechanistic or counterfactual claim about internal structure, making it a Rung 2 claim."
2501.17148,2501.17148-02,SAEs are not competitive,abstract,3,SAE feature attribution and steering evaluation,2,1,0,5,0,"The claim 'SAEs are not competitive' is an associational/observational claim (Rung 1) about the performance of a method relative to baselines on a benchmark. While the evidence used to support this includes interventional steering (Rung 2), the claim itself is a comparative performance statement rather than a causal or mechanistic one. It describes the empirical result of the benchmark (Rung 1) without making a claim about the model's internal causal structure or unique mechanisms."
2501.17148,2501.17148-03,representation-based methods such as difference-in-means perform the best,abstract,3,"Difference-in-means (DiffMean) and other representation-based methods (Probe, ReFT-r1)",1,1,0,5,0,"The claim refers specifically to 'concept detection' performance (AUROC) as measured in the benchmark. In the context of this paper, concept detection is an associational task where a classifier (like DiffMean or a Probe) is used to predict labels from frozen activations. This is a Rung 1 method supporting a Rung 1 claim about predictive performance."
2404.03646,2404.03646-01,specific components within middle layers show strong causal effects at the last token of the subject,abstract,3,Causal tracing (activation patching),2,2,0,5,0,"The method used is activation patching (causal tracing), which is a Rung 2 interventional method. The claim uses the linguistic marker 'causal effects', which is the standard Rung 2 marker for interventional results. There is no overclaim as the claim rung matches the method rung."
2404.03646,2404.03646-02,rank-one model editing methods can successfully insert facts at specific locations,abstract,3,ROME (Rank-One Model Editing),2,2,0,5,0,"The method used is ROME, which is an interventional weight-modification technique (Rung 2). The claim uses the verb 'insert', which in the context of model editing refers to the successful causal outcome of the intervention (causal sufficiency) rather than a claim about the model's unique internal mechanism or counterfactual necessity. This aligns with Rung 2."
2404.03646,2404.03646-03,linearity of Mamba's representations of factual relations,body,1,Linearity of Relation Embedding (LRE) / Jacobian-based first-order Taylor approximation,1,3,2,5,0,"The method (LRE) is a correlational/associational technique that uses linear approximations (Jacobians) to see if information is decodable or present in a linear subspace (Rung 1). The claim uses the term 'representations', which, according to the polysemous terms decision tree, defaults to Rung 3 (mechanistic) unless the context explicitly limits it to 'decodability'. Here, the paper frames it as an investigation into the 'internal mechanisms' and 'how LMs extract this information', moving it into the mechanistic narrative category."
2505.14685,2505.14685-01,LM binds each character-object-state triple together by co-locating their reference information,abstract,3,Causal Abstraction with Interchange Interventions and Desiderata-based Component Masking (DCM),2,3,1,5,0,"The claim uses the functional/mechanistic verb 'binds' and describes a specific internal structural operation ('co-locating reference information') to explain how the model represents data. According to the codebook, functional attribution and mechanistic narratives are Rung 3. The evidence provided is based on activation patching (interchange interventions) and subspace masking (DCM), which are Rung 2 interventional methods that establish causal sufficiency but not the unique mechanistic necessity required for Rung 3."
2505.14685,2505.14685-02,lookback mechanism which enables the LM to recall important information,abstract,3,Causal Mediation Analysis (Interchange Interventions / Activation Patching),2,3,1,5,0,"The method used is activation patching (interchange interventions), which is a Rung 2 interventional method. The claim uses the functional/mechanistic verb 'enables the LM to recall', which implies a specific internal algorithm or mechanism (Rung 3). According to the codebook, functional verbs like 'recalls' or 'performs' are Rung 3 linguistic markers, creating a +1 gap between the interventional evidence and the mechanistic claim."
2505.14685,2505.14685-03,the binding lookback retrieves the correct state OI,abstract,3,Causal Abstraction / Interchange Interventions (Activation Patching),2,3,1,5,0,"The method used is activation patching (interchange interventions) on specific subspaces, which is a Rung 2 interventional method. The claim uses the functional verb 'retrieves' and describes a specific mechanistic step ('the binding lookback retrieves...') as part of a larger 'reverse-engineering' narrative. According to the codebook, functional verbs and mechanistic narratives are markers of Rung 3 claims."
2510.06182,2510.06182-01,LMs implement such retrieval via a positional mechanism,abstract,3,Interchange interventions (activation patching),2,3,1,5,0,"The claim uses the functional verb 'implement' to describe how the model performs a task, which is a Rung 3 mechanistic/functional attribution. The paper identifies this as the 'prevailing view' based on prior work using activation patching (Rung 2). The paper's own evidence also relies on interchange interventions (Rung 2) to test this mechanism, creating a +1 gap between the interventional evidence and the mechanistic claim."
2510.06182,2510.06182-02,LMs supplement the positional mechanism with a lexical mechanism and a reflexive mechanism,abstract,3,Interchange interventions (activation patching) and causal abstraction modeling,2,3,1,5,0,"The method used is interchange intervention (Rung 2), which establishes causal sufficiency. However, the claim uses the term 'mechanism' and describes how the model 'supplements' one with others to 'drive model behavior,' which constitutes a functional/mechanistic narrative (Rung 3). According to the codebook, describing 'the mechanism' or 'how it works' beyond the result of the intervention is a Rung 3 claim."
2510.06182,2510.06182-03,causal model combining all three mechanisms that estimates next token distributions with 95% agreement,body,1,Causal abstraction/Interchange intervention,2,3,1,5,0,"The method used is interchange intervention (Rung 2), which establishes causal sufficiency. The claim uses the term 'causal model' and 'mechanisms' to describe how the model 'estimates' distributions, which falls under Rung 3 (mechanistic narrative/functional attribution). The codebook specifically identifies 'causal model' and 'mechanism' as R3 markers when uniqueness or complete functional explanation is implied, as seen in the calibration cases for Grokking and IOI."
2510.06182,2510.06182-04,how LMs bind and retrieve entities in-context,abstract,3,Interchange interventions (activation patching) and causal abstraction modeling,2,3,1,5,0,"The claim uses the functional/mechanistic verb 'bind' and 'retrieve' to describe the model's internal operations. According to the codebook, 'how' a model performs a task and functional verbs like 'retrieve' or 'bind' (similar to 'encodes' or 'computes') constitute Rung 3 mechanistic claims. The evidence provided is based on interchange interventions (activation patching), which are Rung 2 methods. This creates a +1 gap (R2 to R3 overclaim), similar to the IOI calibration anchor."
2411.16105,2411.16105-01,circuits within LLMs may be more flexible and general than previously recognized,abstract,3,Path patching and circuit discovery on prompt variants,2,3,1,5,1,The authors use path patching (Rung 2) to identify circuit components. The claim that circuits are 'flexible and general' is a mechanistic/functional attribution (Rung 3) about the nature of the underlying algorithm. The use of 'may be' is an explicit hedge.
2411.16105,2411.16105-02,the circuit generalizes surprisingly well reusing all of its components and mechanisms,abstract,3,Path patching and circuit discovery (re-extracting circuits on prompt variants),2,3,1,5,0,"The claim uses mechanistic language ('reusing all of its components and mechanisms') and refers to 'the circuit' as a functional entity. According to the codebook, functional attribution and mechanistic narratives are Rung 3. The method used is path patching (a variant of activation patching), which is an interventional method classified as Rung 2. This creates a +1 gap (R2 to R3), similar to the IOI calibration anchor."
2411.16105,2411.16105-03,we discover a mechanism that explains this which we term S2 Hacking,abstract,3,Path patching and attention analysis on circuit components,2,3,1,5,0,"The authors use path patching (R2) to identify why the circuit behaves differently from the model. However, the claim uses the term 'mechanism' and 'explains' to provide a functional narrative of how the circuit operates, which falls under Rung 3 (Mechanistic/Counterfactual) according to the codebook's linguistic markers and decision trees for mechanistic narratives."
2411.16105,2411.16105-04,implement algorithms responsible for performing specific tasks,abstract,3,Activation patching (path patching),2,3,1,5,0,"The claim uses the functional/mechanistic verbs 'implement' and 'performing' to describe the relationship between circuits and tasks. According to the codebook, functional attribution and mechanistic narratives are Rung 3. The method used throughout the paper to identify these circuits is path patching (a variant of activation patching), which is an interventional method classified as Rung 2. This creates a +1 gap (R2 to R3)."
2402.17700,2402.17700-01,MDAS achieves state-of-the-art results on RAVEL demonstrating the importance of going beyond neuron-level analyses to identify features distributed across activations,abstract,3,Multi-task Distributed Alignment Search (MDAS),2,3,1,5,0,"The method (MDAS) is an interventional technique based on interchange interventions (activation patching), which establishes causal sufficiency (Rung 2). The claim uses the term 'identify features', which, according to the codebook's decision tree for polysemous terms like 'represents/encodes/identifies', is treated as a Rung 3 mechanistic claim by default unless the context limits it to linear decodability. Furthermore, the claim asserts that these features are 'distributed across activations', making a functional attribution about the model's internal representational structure (Rung 3)."
2402.17700,2402.17700-02,If this leads the LM to output Asia instead of Europe then we have evidence that the feature F encodes the attribute continent,introduction,2,Interchange Intervention (Activation Patching),2,3,1,5,0,"The method used is interchange intervention, which is a form of activation patching (Rung 2). The claim uses the term 'encodes', which according to the codebook decision tree for polysemous terms, defaults to Rung 3 (mechanistic) unless the context specifies a decodability/probing sense. Here, the context is a mechanistic narrative about how the model represents and uses attributes, and the paper elsewhere claims to 'localize' and 'reverse-engineer' these features, confirming a Rung 3 interpretation."
2402.17700,2402.17700-03,Methods with counterfactual supervision achieve strong results while methods with unsupervised featurizers struggle,results,1,"Multi-task Distributed Alignment Search (MDAS), Distributed Alignment Search (DAS), Differential Binary Masking (DBM), Sparse Autoencoder (SAE), and Principal Component Analysis (PCA)",2,2,0,5,0,"The claim compares the performance of different methods on the RAVEL benchmark. The benchmark's primary metric is the 'Disentangle score', which is derived from interchange interventions (activation patching). According to the codebook, activation patching is a Rung 2 method. The claim itself is an empirical observation about the relative effectiveness ('achieve strong results') of these methods in producing causal effects on model behavior, which aligns with Rung 2 (causal sufficiency/influence)."
2402.17700,2402.17700-04,The representations of different attributes gradually disentangle as we move towards later layers,results,1,Multi-task Distributed Alignment Search (MDAS),2,3,1,5,0,"The method (MDAS) is an interventional technique based on interchange interventions (activation patching), which establishes causal sufficiency (Rung 2). The claim uses the term 'representations' and describes a mechanistic narrative of how attributes 'disentangle' across layers, which constitutes a functional/mechanistic claim (Rung 3) about the model's internal organization. This creates a +1 gap (R2 to R3)."
2402.17700,2402.17700-05,Some groups of attributes are more difficult to disentangle than others... Changing one of these entangled attributes has seemingly unavoidable ripple effects,results,1,Multi-task Distributed Alignment Search (MDAS) / Interchange Intervention,2,3,1,5,1,"The method used is MDAS, which is a form of interchange intervention (activation patching) used to find causal subspaces. This is a Rung 2 method. The claim uses the phrase 'unavoidable ripple effects' and 'difficult to disentangle' to describe the underlying structure of the model's representations. According to the codebook, claims about how the model 'is' structured or the nature of its internal 'mechanism' (even when describing entanglement) are Rung 3. The word 'seemingly' acts as a hedge."
2404.03592,2404.03592-01,much prior interpretability work has shown that representations encode rich semantic information,abstract,3,Linear probing / Activation logging (referenced prior work),1,3,2,5,0,"The claim uses the polysemous term 'encode' to describe the relationship between representations and semantic information. According to the decision tree for 'encode', since the context refers to 'prior interpretability work' (typically probing or activation analysis in this context) and the authors use this as a motivation for a 'mechanistic' hypothesis about editing, it functions as a Rung 3 claim. The codebook specifically lists 'representations encode X' as a Rung 3 linguistic marker (functional/mechanistic attribution)."
2404.03592,2404.03592-02,interventions on linear subspaces of representations have provided increasing evidence that human-interpretable concepts are encoded linearly,introduction,2,Interventional interpretability (Distributed Interchange Intervention/DAS),2,3,1,5,0,"The method described (interventions on linear subspaces) corresponds to Rung 2 (Interventional). However, the claim uses the term 'encoded', which according to the polysemous terms decision tree in the codebook, defaults to Rung 3 (mechanistic) unless the context specifies a decodability/probing sense. Here, the context links the intervention to the internal representation mechanism, making it a Rung 3 claim."
2404.03592,2404.03592-03,DAS is highly expressive and can effectively localize concepts within model representations,body,1,Distributed Alignment Search (DAS),2,3,1,5,0,"The method (DAS) is an interventional technique that finds subspaces to maximize counterfactual output probability, placing it at Rung 2. The claim uses the term 'localize', which according to the codebook's decision tree for polysemous terms like 'encodes/represents/stores', implies a mechanistic/functional attribution (Rung 3) when it describes the model's internal structure ('within model representations') rather than just the result of the intervention."
2404.03592,2404.03592-04,a linear subspace distributed across a set of neurons can achieve generalised control over a vast number of tasks,discussion,2,Low-rank Linear Subspace ReFT (LoReFT),2,3,1,5,0,"The method (LoReFT) is interventional, involving the learning of low-rank projections to manipulate representations and observe changes in model behavior (Rung 2). The claim uses the functional/mechanistic verb 'achieve generalised control' and implies a specific structural mechanism ('a linear subspace distributed across a set of neurons') that underlies the model's ability to perform tasks, which aligns with Rung 3 (Mechanistic/Counterfactual). This creates a +1 gap between the interventional evidence and the mechanistic claim."
2404.03592,2404.03592-05,LoReFT shows that training a set of low-rank interventions on selected residual streams can induce a base LM to follow instructions,discussion,2,Low-rank Linear Subspace ReFT (LoReFT),2,2,0,5,0,"The method (LoReFT) is interventional, as it involves learning and applying interventions to hidden representations to change model behavior. The claim uses the phrase 'can induce', which is a causal sufficiency claim (Rung 2) rather than a claim about the unique underlying mechanism or internal representation (Rung 3). The claim accurately reflects that the intervention is sufficient to produce the instruction-following behavior."
2104.08164,2104.08164-01,The factual knowledge acquired during pre-training and stored in the parameters of Language Models,abstract,3,Hyper-network weight editing (KnowledgeEditor),2,3,1,5,0,"The claim uses the term 'stored', which according to the codebook decision tree for polysemous terms, is a Rung 3 mechanistic marker implying a storage/memory mechanism. The method used in the paper (KnowledgeEditor) is an interventional method that modifies weights to change outputs, which establishes causal sufficiency (Rung 2) but does not provide the counterfactual necessity or uniqueness evidence required for a Rung 3 claim about the underlying storage mechanism."
2104.08164,2104.08164-02,our hyper-network can be regarded as a probe revealing which components need to be changed to manipulate factual knowledge,abstract,3,Hyper-network weight update analysis,2,3,1,5,1,"The method involves a hyper-network predicting weight updates (interventions) to change model behavior, which is Rung 2. The claim uses the term 'probe' and 'revealing which components... manipulate factual knowledge,' which implies a functional/mechanistic attribution of where knowledge is stored or controlled, making it a Rung 3 claim. The phrase 'can be regarded as' acts as an explicit hedge."
2104.08164,2104.08164-03,our analysis shows that the updates tend to be concentrated on a small subset of components,abstract,3,Activation logging/Weight update analysis,1,1,0,5,0,"The method used is an observational analysis of weight updates generated by the hyper-network (Figure 4). The claim is purely associational/observational, stating where updates 'tend to be concentrated' based on logging these changes. It does not make a causal or mechanistic claim about the necessity of these specific components for the behavior, but rather reports the distribution of the method's output."
2104.08164,2104.08164-04,our hyper-network can be regarded as a probe revealing the causal mediation mechanisms,body,1,Hyper-network weight update analysis,1,3,2,5,1,"The authors describe their hyper-network as a 'probe' that reveals 'causal mediation mechanisms'. While the hyper-network itself performs interventions (R2), the analysis of which weights it chooses to update is an observational/correlational analysis of the hyper-network's internal logic (R1). The claim uses the term 'mechanisms', which is a Rung 3 linguistic marker. The phrase 'can be regarded as' acts as an explicit hedge."
2104.08164,2104.08164-05,the knowledge manipulation seems to be achieved by primarily modifying parameters affecting the shape of the attention distribution,body,1,Weight update analysis (visualizing average normalized magnitude of updates predicted by the hyper-network),1,3,2,5,1,"The method is observational (Rung 1) because it analyzes the output of a trained hyper-network (the 'probe') rather than performing an intervention on the model's weights to verify if those specific parameters are necessary or sufficient for the behavior. The claim is mechanistic (Rung 3) because it uses functional language ('achieved by', 'affecting') to describe how the model's internal mechanism (the attention distribution shape) is responsible for the knowledge manipulation. The author hedges with 'seems to be'."
2511.22662,2511.22662-01,The core difficulty we identify is that distinguishing strategic deception from simpler behaviours requires making claims about a model's internal beliefs and goals,introduction,2,Conceptual arguments and analysis of existing empirical works,1,3,2,5,0,"The method used is purely observational and conceptual (Rung 1), involving the analysis of existing datasets and theoretical frameworks. The claim itself is a mechanistic/functional attribution (Rung 3) because it asserts that the distinction between types of deception depends on the model's internal 'beliefs and goals'. According to the codebook, attributing internal states like beliefs or goals to a model is a Rung 3 claim, as it moves beyond causal mediation (R2) to a functional/mechanistic narrative of how the model operates."
2511.22662,2511.22662-02,What must be true about the internal state of the language model when it is lying or deceiving for a classifier such as an activation probe to provide good classification performance,body,1,Linear probing (activation probe),1,3,2,5,0,"The claim uses the term 'internal state' and 'lying or deceiving' to describe what a probe is capturing. According to the codebook, describing a model's internal representation as 'lying' or 'deceiving' (functional/mechanistic verbs) rather than just 'decodable information' constitutes a Rung 3 claim. The method used is linear probing, which is explicitly Rung 1."
2511.22662,2511.22662-03,Model beliefs are not stable and are far more context dependent than animal or human beliefs,body,1,"Conceptual arguments and analysis of novel illustrative case studies (e.g., MASK and 'convincing game' prompts)",1,3,2,5,0,"The method used is observational/associational (Rung 1), involving the analysis of model outputs across different prompts and contexts without causal intervention on the model's internal components. The claim uses the term 'beliefs,' which according to the codebook's decision tree for polysemous terms, defaults to a Rung 3 mechanistic reading unless context specifies a decodability sense. Here, the context refers to the model's internal state and intentionality, making it a Rung 3 claim. This creates a +2 gap (R1 method to R3 claim)."
2511.22662,2511.22662-04,We find very low agreement between a full-transcript autorater and the MASK labels,results,1,Comparison of MASK dataset labels against a language model autorater's evaluation of full transcripts.,1,1,0,5,0,"The method is purely observational/associational, involving a statistical comparison of two labeling outputs (MASK vs. Autorater) without any intervention on the model's internal activations or weights. The claim is a straightforward empirical observation of 'low agreement' (a correlation/association metric) between these two data sources, which matches Rung 1."
2511.22662,2511.22662-05,It is mostly true today that models behaving strategically deceptively have a consistent mechanism when they deceive,body,1,Conceptual arguments and analysis of existing empirical works,1,3,2,5,1,"The claim asserts the existence of a 'consistent mechanism' underlying strategic deception, which is a Rung 3 mechanistic claim (functional attribution/internal structure). The method used to support this specific claim in the paper is conceptual reasoning and literature review (Rung 1), as the authors are discussing theoretical possibilities and the current state of the field rather than performing new interventions or counterfactual tests to prove this mechanism's existence."
